row_id,split,source_group,error_count,trace_ambiguous,tags
6278,test,TD,0,False,
5520,test,TD,0,False,
6176,test,TD,0,False,
2474,test,TD,0,False,
5317,test,TD,0,False,
4197,test,TD,0,False,
4275,test,TD,0,False,
5247,test,TD,0,False,
4601,test,TD,0,False,
2822,test,TD,0,False,
2908,test,TD,0,False,
4717,test,TD,0,False,
3623,test,TD,0,False,
6317,test,TD,0,False,
2087,test,TD,0,False,
4524,test,TD,0,False,
4510,test,TD,0,False,
2180,test,TD,0,False,
6000,test,TD,0,False,
6023,test,TD,0,False,
3947,test,TD,0,False,
4676,test,TD,0,False,
6493,test,TD,0,False,
5097,test,TD,0,False,
3648,test,TD,0,False,
5348,test,TD,0,False,
5599,test,TD,0,False,
5707,test,TD,0,False,
2186,test,TD,0,False,
5025,test,TD,0,False,
6626,test,TD,0,False,
3360,test,TD,0,False,
5642,test,TD,0,False,
5972,test,TD,0,False,
5031,test,TD,0,False,
6286,test,TD,0,False,
2115,test,TD,0,False,
3139,test,TD,0,False,
2359,test,TD,0,False,
2360,test,TD,0,False,
5259,test,TD,0,False,
2125,test,TD,0,False,
5374,test,TD,0,False,
3413,test,TD,0,False,
5050,test,TD,0,False,
5066,test,TD,0,False,
4105,test,TD,0,False,
6128,test,TD,0,False,
6668,test,TD,0,False,
3487,test,TD,0,False,
2728,test,TD,0,False,
5570,test,TD,0,False,
3839,test,TD,0,False,
3503,test,TD,0,False,
5927,test,TD,0,False,
3348,test,TD,0,False,
4108,test,TD,0,False,
4467,test,TD,0,False,
2056,test,TD,0,False,
5835,test,TD,0,False,
4901,test,TD,0,False,
5174,test,TD,0,False,
6239,test,TD,0,False,
5800,test,TD,0,False,
3791,test,TD,0,False,
3711,test,TD,0,False,
4439,test,TD,0,False,
2443,test,TD,0,False,
3344,test,TD,0,False,
2825,test,TD,0,False,
3212,test,TD,0,False,
3835,test,TD,0,False,
5203,test,TD,0,False,
3948,test,TD,0,False,
6654,test,TD,0,False,
6175,test,TD,0,False,
5728,test,TD,0,False,
6708,test,TD,0,False,
4405,test,TD,0,False,
6048,test,TD,0,False,
3156,test,TD,0,False,
4225,test,TD,0,False,
4166,test,TD,0,False,
5536,test,TD,0,False,
2454,test,TD,0,False,
6537,test,TD,0,False,
3822,test,TD,0,False,
1971,test,TD,0,False,
3768,test,TD,0,False,
2252,test,TD,0,False,
6375,test,TD,0,False,
5162,test,TD,0,False,
1961,test,TD,0,False,
4564,test,TD,0,False,
4675,test,TD,0,False,
4550,test,TD,0,False,
2890,test,TD,0,False,
2222,test,TD,0,False,
3480,test,TD,0,False,
6293,test,TD,0,False,
5034,test,TD,0,False,
2665,test,TD,0,False,
2079,test,TD,0,False,
3785,test,TD,0,False,
3284,test,TD,0,False,
5112,test,TD,0,False,
3436,test,TD,0,False,
1385,test,TD,1,False,[* m:++ed:i]
1343,test,TD,1,False,[* m:++ed:i]
1350,test,TD,1,False,[* m:++ed]
1729,test,TD,2,False,[* m:+ed]|[* m:0ing]
1927,test,TD,1,False,[* m:03s:a]
3485,test,TD,1,False,[* m:03s:a]
1947,test,TD,1,False,[* m:03s:a]
6544,test,TD,1,False,[* m:03s:a]
1395,test,TD,2,False,[* m:03s:a]|[* s:r:prep]
4757,test,TD,1,False,[* m:03s:a]
4753,test,TD,1,False,[* m:03s:a]
3881,test,TD,1,False,[* m:03s:a]
1965,test,TD,2,False,[* m:03s:a]|[* m:allo]
6700,test,TD,1,False,[* m:03s:a]
1705,test,TD,2,False,[* m:0ed]|[* s:r:gc:pro]
1841,test,TD,2,False,[* m:0ing]|[* m:+ed]
1568,test,TD,2,False,[* m:0s:a]|[* m:base:ed]
1447,test,TD,1,False,[* m:=ed]
1885,test,TD,1,False,[* m:=ed]
1308,test,TD,1,False,[* m:=ed]
1629,test,TD,1,False,[* m:=ed]
1847,test,TD,1,False,[* m:=ed]
1383,test,TD,2,False,[* m:=ed]|[* m:=ed]
1477,test,TD,1,False,[* m:=ed]
1762,test,TD,1,False,[* m:=ed]
1928,test,TD,1,False,[* m:=ed]
1265,test,TD,1,False,[* m:=ed]
1367,test,TD,1,False,[* m:=ed]
1293,test,TD,1,False,[* m:=ed]
1925,test,TD,1,False,[* m:=ed]
1452,test,TD,1,False,[* m:=ed]
1769,test,TD,1,False,[* m:=ed]
1397,test,TD,1,False,[* m:=ed]
1753,test,TD,1,False,[* m:=ed]
1655,test,TD,2,False,[* m:=ed]|[* m:base:ed]
1921,test,TD,1,False,[* m:=ed]
1840,test,TD,2,False,[* m:=ed]|[* m:=ed]
1592,test,TD,1,False,[* m:=ed]
1344,test,TD,1,False,[* m:=ed]
1366,test,TD,1,False,[* m:=ed]
1700,test,TD,1,False,[* m:allo]
1658,test,TD,1,False,[* m:allo]
1440,test,TD,1,False,[* m:allo]
1859,test,TD,1,False,[* m:allo]
1702,test,TD,1,False,[* m:allo]
1771,test,TD,1,False,[* m:allo]
1318,test,TD,1,False,[* m:allo]
1779,test,TD,1,False,[* m:allo]
1802,test,TD,1,False,[* m:allo]
1751,test,TD,1,False,[* m:base:ed]
4922,test,TD,1,False,[* m:base:ed]
1329,test,TD,1,False,[* m:vsg:a]
1370,test,TD,1,False,[* m:vun:a]
1823,test,TD,1,False,[* s:r:der]
1282,test,TD,1,False,[* s:r:gc:det]
1636,test,TD,2,False,[* s:r:gc:pro]|[* m:allo]
1519,test,TD,1,False,[* s:r:gc:pro]
1716,test,TD,1,False,[* s:r:gc:pro]
1865,test,TD,1,False,[* s:r:gc:pro]
1338,test,TD,1,False,[* s:r:gc:pro]
1874,test,TD,1,False,[* s:r:gc:pro]
4494,test,TD,1,False,[* s:r:gc:pro]
2003,test,TD,1,False,[* s:r:prep]
5448,eval_coverage,synthetic,0,False,
5001,eval_coverage,synthetic,0,False,
6032,eval_coverage,synthetic,0,False,
4835,eval_coverage,synthetic,0,False,
6193,eval_coverage,synthetic,0,False,
6179,eval_coverage,synthetic,0,False,
6378,eval_coverage,synthetic,0,False,
6026,eval_coverage,synthetic,0,False,
5724,eval_coverage,synthetic,0,False,
2965,eval_coverage,synthetic,0,False,
9129,eval_coverage,synthetic,1,False,[* m:++ed:i]
1464,eval_coverage,synthetic,1,False,[* m:++ed:i]
6996,eval_coverage,synthetic,1,False,[* m:++ed:i]
7024,eval_coverage,synthetic,1,False,[* m:++ed:i]
9130,eval_coverage,synthetic,1,False,[* m:++ed:i]
1482,eval_coverage,synthetic,1,False,[* m:++ed:i]
9131,eval_coverage,synthetic,1,False,[* m:++ed:i]
9106,eval_coverage,synthetic,1,False,[* m:++ed:i]
7012,eval_coverage,synthetic,1,False,[* m:++ed:i]
7025,eval_coverage,synthetic,1,False,[* m:++ed:i]
1077,eval_coverage,synthetic,1,False,[* m:++ed]
1100,eval_coverage,synthetic,1,False,[* m:++ed]
8709,eval_coverage,synthetic,1,False,[* m:++ed]
1080,eval_coverage,synthetic,1,False,[* m:++ed]
1066,eval_coverage,synthetic,1,False,[* m:++ed]
8749,eval_coverage,synthetic,1,False,[* m:++ed]
8750,eval_coverage,synthetic,1,False,[* m:++ed]
1099,eval_coverage,synthetic,1,False,[* m:++ed]
1078,eval_coverage,synthetic,1,False,[* m:++ed]
8735,eval_coverage,synthetic,1,False,[* m:++ed]
7117,eval_coverage,synthetic,1,False,[* m:++en:i]
9265,eval_coverage,synthetic,1,False,[* m:++en:i]
9304,eval_coverage,synthetic,1,False,[* m:++en:i]
7130,eval_coverage,synthetic,1,False,[* m:++en:i]
9261,eval_coverage,synthetic,1,False,[* m:++en:i]
7137,eval_coverage,synthetic,1,False,[* m:++en:i]
9239,eval_coverage,synthetic,1,False,[* m:++en:i]
7125,eval_coverage,synthetic,1,False,[* m:++en:i]
7135,eval_coverage,synthetic,1,False,[* m:++en:i]
9216,eval_coverage,synthetic,1,False,[* m:++en:i]
8353,eval_coverage,synthetic,1,False,[* m:++s:i]
8418,eval_coverage,synthetic,1,False,[* m:++s:i]
8396,eval_coverage,synthetic,1,False,[* m:++s:i]
813,eval_coverage,synthetic,1,False,[* m:++s:i]
840,eval_coverage,synthetic,1,False,[* m:++s:i]
815,eval_coverage,synthetic,1,False,[* m:++s:i]
8337,eval_coverage,synthetic,1,False,[* m:++s:i]
835,eval_coverage,synthetic,1,False,[* m:++s:i]
8323,eval_coverage,synthetic,1,False,[* m:++s:i]
838,eval_coverage,synthetic,1,False,[* m:++s:i]
8443,eval_coverage,synthetic,1,False,[* m:++s]
8309,eval_coverage,synthetic,1,False,[* m:++s]
8432,eval_coverage,synthetic,1,False,[* m:++s]
823,eval_coverage,synthetic,1,False,[* m:++s]
8431,eval_coverage,synthetic,1,False,[* m:++s]
879,eval_coverage,synthetic,1,False,[* m:++s]
865,eval_coverage,synthetic,1,False,[* m:++s]
855,eval_coverage,synthetic,1,False,[* m:++s]
8427,eval_coverage,synthetic,1,False,[* m:++s]
8317,eval_coverage,synthetic,1,False,[* m:++s]
176,eval_coverage,synthetic,1,False,[* m:+3s:a]
156,eval_coverage,synthetic,1,False,[* m:+3s:a]
7921,eval_coverage,synthetic,1,False,[* m:+3s:a]
152,eval_coverage,synthetic,1,False,[* m:+3s:a]
179,eval_coverage,synthetic,1,False,[* m:+3s:a]
7891,eval_coverage,synthetic,1,False,[* m:+3s:a]
7914,eval_coverage,synthetic,1,False,[* m:+3s:a]
159,eval_coverage,synthetic,1,False,[* m:+3s:a]
173,eval_coverage,synthetic,1,False,[* m:+3s:a]
7897,eval_coverage,synthetic,1,False,[* m:+3s:a]
113,eval_coverage,synthetic,1,False,[* m:+3s]
149,eval_coverage,synthetic,1,False,[* m:+3s]
136,eval_coverage,synthetic,1,False,[* m:+3s]
7867,eval_coverage,synthetic,1,False,[* m:+3s]
7799,eval_coverage,synthetic,1,False,[* m:+3s]
7846,eval_coverage,synthetic,1,False,[* m:+3s]
7797,eval_coverage,synthetic,1,False,[* m:+3s]
7811,eval_coverage,synthetic,1,False,[* m:+3s]
7868,eval_coverage,synthetic,1,False,[* m:+3s]
101,eval_coverage,synthetic,1,False,[* m:+3s]
7723,eval_coverage,synthetic,1,False,[* m:+ed]
56,eval_coverage,synthetic,1,False,[* m:+ed]
7718,eval_coverage,synthetic,1,False,[* m:+ed]
7719,eval_coverage,synthetic,1,False,[* m:+ed]
7725,eval_coverage,synthetic,1,False,[* m:+ed]
7773,eval_coverage,synthetic,1,False,[* m:+ed]
7697,eval_coverage,synthetic,1,False,[* m:+ed]
7772,eval_coverage,synthetic,1,False,[* m:+ed]
7738,eval_coverage,synthetic,1,False,[* m:+ed]
7757,eval_coverage,synthetic,1,False,[* m:+ed]
10412,eval_coverage,synthetic,1,False,[* m:+en]
10462,eval_coverage,synthetic,1,False,[* m:+en]
10432,eval_coverage,synthetic,1,False,[* m:+en]
10411,eval_coverage,synthetic,1,False,[* m:+en]
10480,eval_coverage,synthetic,1,False,[* m:+en]
10385,eval_coverage,synthetic,1,False,[* m:+en]
10400,eval_coverage,synthetic,1,False,[* m:+en]
10421,eval_coverage,synthetic,1,False,[* m:+en]
10446,eval_coverage,synthetic,1,False,[* m:+en]
10391,eval_coverage,synthetic,1,False,[* m:+en]
10299,eval_coverage,synthetic,1,False,[* m:+ing]
10304,eval_coverage,synthetic,1,False,[* m:+ing]
10320,eval_coverage,synthetic,1,False,[* m:+ing]
10286,eval_coverage,synthetic,1,False,[* m:+ing]
258,eval_coverage,synthetic,1,False,[* m:+ing]
283,eval_coverage,synthetic,1,False,[* m:+ing]
259,eval_coverage,synthetic,1,False,[* m:+ing]
10290,eval_coverage,synthetic,1,False,[* m:+ing]
290,eval_coverage,synthetic,1,False,[* m:+ing]
10293,eval_coverage,synthetic,1,False,[* m:+ing]
984,eval_coverage,synthetic,1,False,[* m:+s:a]
8586,eval_coverage,synthetic,1,False,[* m:+s:a]
993,eval_coverage,synthetic,1,False,[* m:+s:a]
8574,eval_coverage,synthetic,1,False,[* m:+s:a]
8576,eval_coverage,synthetic,1,False,[* m:+s:a]
967,eval_coverage,synthetic,1,False,[* m:+s:a]
999,eval_coverage,synthetic,1,False,[* m:+s:a]
964,eval_coverage,synthetic,1,False,[* m:+s:a]
8562,eval_coverage,synthetic,1,False,[* m:+s:a]
1006,eval_coverage,synthetic,1,False,[* m:+s:a]
7144,eval_coverage,synthetic,1,False,[* m:0's]
9344,eval_coverage,synthetic,1,False,[* m:0's]
9318,eval_coverage,synthetic,1,False,[* m:0's]
7150,eval_coverage,synthetic,1,False,[* m:0's]
9343,eval_coverage,synthetic,1,False,[* m:0's]
9367,eval_coverage,synthetic,1,False,[* m:0's]
7159,eval_coverage,synthetic,1,False,[* m:0's]
9347,eval_coverage,synthetic,1,False,[* m:0's]
9384,eval_coverage,synthetic,1,False,[* m:0's]
9338,eval_coverage,synthetic,1,False,[* m:0's]
233,eval_coverage,synthetic,1,False,[* m:03s:a]
1371,eval_coverage,synthetic,1,False,[* m:03s:a]
1379,eval_coverage,synthetic,1,False,[* m:03s:a]
980,eval_coverage,synthetic,2,False,[* m:03s:a]|[* m:+s:a]
1791,eval_coverage,synthetic,1,False,[* m:03s:a]
1331,eval_coverage,synthetic,1,False,[* m:03s:a]
236,eval_coverage,synthetic,1,False,[* m:03s:a]
475,eval_coverage,synthetic,1,False,[* m:03s:a]
1548,eval_coverage,synthetic,2,False,[* m:03s:a]|[* m:03s:a]
1504,eval_coverage,synthetic,1,False,[* m:03s:a]
7453,eval_coverage,synthetic,1,False,[* m:0ed]
7447,eval_coverage,synthetic,1,False,[* m:0ed]
9899,eval_coverage,synthetic,1,False,[* m:0ed]
7444,eval_coverage,synthetic,1,False,[* m:0ed]
9900,eval_coverage,synthetic,1,False,[* m:0ed]
9898,eval_coverage,synthetic,1,False,[* m:0ed]
7466,eval_coverage,synthetic,1,False,[* m:0ed]
9917,eval_coverage,synthetic,1,False,[* m:0ed]
7450,eval_coverage,synthetic,1,False,[* m:0ed]
1120,eval_coverage,synthetic,2,False,[* m:0ed]|[* s:r:prep]
609,eval_coverage,synthetic,1,False,[* m:0ing]
1403,eval_coverage,synthetic,1,False,[* m:0ing]
624,eval_coverage,synthetic,1,False,[* m:0ing]
10211,eval_coverage,synthetic,2,False,[* m:0ing]|[* m:0ing]
10142,eval_coverage,synthetic,1,False,[* m:0ing]
10164,eval_coverage,synthetic,1,False,[* m:0ing]
577,eval_coverage,synthetic,1,False,[* m:0ing]
10140,eval_coverage,synthetic,1,False,[* m:0ing]
10184,eval_coverage,synthetic,1,False,[* m:0ing]
573,eval_coverage,synthetic,1,False,[* m:0ing]
9035,eval_coverage,synthetic,1,False,[* m:0s:a]
9001,eval_coverage,synthetic,1,False,[* m:0s:a]
6907,eval_coverage,synthetic,1,False,[* m:0s:a]
6934,eval_coverage,synthetic,1,False,[* m:0s:a]
9041,eval_coverage,synthetic,1,False,[* m:0s:a]
9002,eval_coverage,synthetic,1,False,[* m:0s:a]
6891,eval_coverage,synthetic,1,False,[* m:0s:a]
6930,eval_coverage,synthetic,1,False,[* m:0s:a]
8998,eval_coverage,synthetic,1,False,[* m:0s:a]
6898,eval_coverage,synthetic,1,False,[* m:0s:a]
1941,eval_coverage,synthetic,1,False,[* m:=ed]
1360,eval_coverage,synthetic,2,False,[* m:=ed]|[* m:=ed]
1526,eval_coverage,synthetic,3,False,[* m:=ed]|[* m:=ed]|[* s:r:prep]
1747,eval_coverage,synthetic,1,False,[* m:=ed]
1491,eval_coverage,synthetic,1,False,[* m:=ed]
1432,eval_coverage,synthetic,1,False,[* m:=ed]
1825,eval_coverage,synthetic,1,False,[* m:=ed]
1551,eval_coverage,synthetic,1,False,[* m:=ed]
1752,eval_coverage,synthetic,1,False,[* m:=ed]
9175,eval_coverage,synthetic,2,False,[* m:=ed]|[* s:r:gc:pro]
10531,eval_coverage,synthetic,1,False,[* m:=en]
7408,eval_coverage,synthetic,1,False,[* m:=en]
10522,eval_coverage,synthetic,1,False,[* m:=en]
7431,eval_coverage,synthetic,1,False,[* m:=en]
7410,eval_coverage,synthetic,1,False,[* m:=en]
10489,eval_coverage,synthetic,1,False,[* m:=en]
10516,eval_coverage,synthetic,1,False,[* m:=en]
7391,eval_coverage,synthetic,1,False,[* m:=en]
10510,eval_coverage,synthetic,1,False,[* m:=en]
7417,eval_coverage,synthetic,1,False,[* m:=en]
7249,eval_coverage,synthetic,1,False,[* m:=s]
9530,eval_coverage,synthetic,1,False,[* m:=s]
9504,eval_coverage,synthetic,1,False,[* m:=s]
9518,eval_coverage,synthetic,1,False,[* m:=s]
7261,eval_coverage,synthetic,1,False,[* m:=s]
7281,eval_coverage,synthetic,1,False,[* m:=s]
7253,eval_coverage,synthetic,1,False,[* m:=s]
9534,eval_coverage,synthetic,1,False,[* m:=s]
7247,eval_coverage,synthetic,1,False,[* m:=s]
9531,eval_coverage,synthetic,1,False,[* m:=s]
383,eval_coverage,synthetic,1,False,[* m:allo]
394,eval_coverage,synthetic,1,False,[* m:allo]
393,eval_coverage,synthetic,1,False,[* m:allo]
372,eval_coverage,synthetic,1,False,[* m:allo]
367,eval_coverage,synthetic,1,False,[* m:allo]
1695,eval_coverage,synthetic,1,False,[* m:allo]
1736,eval_coverage,synthetic,1,False,[* m:allo]
356,eval_coverage,synthetic,1,False,[* m:allo]
1543,eval_coverage,synthetic,1,False,[* m:allo]
378,eval_coverage,synthetic,1,False,[* m:allo]
7979,eval_coverage,synthetic,1,False,[* m:base:ed]
1590,eval_coverage,synthetic,1,False,[* m:base:ed]
7962,eval_coverage,synthetic,1,False,[* m:base:ed]
8812,eval_coverage,synthetic,2,False,[* m:base:ed]|[* s:r:prep]
8012,eval_coverage,synthetic,1,False,[* m:base:ed]
8014,eval_coverage,synthetic,1,False,[* m:base:ed]
206,eval_coverage,synthetic,1,False,[* m:base:ed]
7971,eval_coverage,synthetic,1,False,[* m:base:ed]
7946,eval_coverage,synthetic,1,False,[* m:base:ed]
7952,eval_coverage,synthetic,1,False,[* m:base:ed]
6814,eval_coverage,synthetic,1,False,[* m:base:en]
8963,eval_coverage,synthetic,1,False,[* m:base:en]
6823,eval_coverage,synthetic,1,False,[* m:base:en]
8980,eval_coverage,synthetic,1,False,[* m:base:en]
8942,eval_coverage,synthetic,1,False,[* m:base:en]
6833,eval_coverage,synthetic,1,False,[* m:base:en]
8960,eval_coverage,synthetic,1,False,[* m:base:en]
8952,eval_coverage,synthetic,1,False,[* m:base:en]
8953,eval_coverage,synthetic,1,False,[* m:base:en]
8972,eval_coverage,synthetic,1,False,[* m:base:en]
1199,eval_coverage,synthetic,1,False,[* m:base:er]
1175,eval_coverage,synthetic,1,False,[* m:base:er]
8895,eval_coverage,synthetic,1,False,[* m:base:er]
8881,eval_coverage,synthetic,1,False,[* m:base:er]
8860,eval_coverage,synthetic,1,False,[* m:base:er]
1239,eval_coverage,synthetic,1,False,[* m:base:er]
1193,eval_coverage,synthetic,1,False,[* m:base:er]
1191,eval_coverage,synthetic,1,False,[* m:base:er]
8875,eval_coverage,synthetic,1,False,[* m:base:er]
8850,eval_coverage,synthetic,1,False,[* m:base:er]
1198,eval_coverage,synthetic,1,False,[* m:base:est]
8906,eval_coverage,synthetic,1,False,[* m:base:est]
8896,eval_coverage,synthetic,1,False,[* m:base:est]
8902,eval_coverage,synthetic,1,False,[* m:base:est]
8907,eval_coverage,synthetic,1,False,[* m:base:est]
1252,eval_coverage,synthetic,1,False,[* m:base:est]
8932,eval_coverage,synthetic,1,False,[* m:base:est]
8936,eval_coverage,synthetic,1,False,[* m:base:est]
1204,eval_coverage,synthetic,1,False,[* m:base:est]
1236,eval_coverage,synthetic,1,False,[* m:base:est]
9597,eval_coverage,synthetic,1,False,[* m:base:s]
9586,eval_coverage,synthetic,1,False,[* m:base:s]
9566,eval_coverage,synthetic,1,False,[* m:base:s]
9561,eval_coverage,synthetic,1,False,[* m:base:s]
7296,eval_coverage,synthetic,1,False,[* m:base:s]
7299,eval_coverage,synthetic,1,False,[* m:base:s]
7302,eval_coverage,synthetic,1,False,[* m:base:s]
9569,eval_coverage,synthetic,1,False,[* m:base:s]
7331,eval_coverage,synthetic,1,False,[* m:base:s]
7325,eval_coverage,synthetic,1,False,[* m:base:s]
446,eval_coverage,synthetic,1,False,[* m:irr:ed]
8268,eval_coverage,synthetic,1,False,[* m:irr:ed]
8283,eval_coverage,synthetic,1,False,[* m:irr:ed]
8285,eval_coverage,synthetic,1,False,[* m:irr:ed]
441,eval_coverage,synthetic,1,False,[* m:irr:ed]
427,eval_coverage,synthetic,1,False,[* m:irr:ed]
8290,eval_coverage,synthetic,1,False,[* m:irr:ed]
407,eval_coverage,synthetic,1,False,[* m:irr:ed]
8281,eval_coverage,synthetic,1,False,[* m:irr:ed]
8282,eval_coverage,synthetic,1,False,[* m:irr:ed]
7648,eval_coverage,synthetic,1,False,[* m:irr:en]
8185,eval_coverage,synthetic,1,False,[* m:irr:en]
37,eval_coverage,synthetic,1,False,[* m:irr:en]
8233,eval_coverage,synthetic,1,False,[* m:irr:en]
8162,eval_coverage,synthetic,1,False,[* m:irr:en]
8158,eval_coverage,synthetic,1,False,[* m:irr:en]
8220,eval_coverage,synthetic,1,False,[* m:irr:en]
8165,eval_coverage,synthetic,1,False,[* m:irr:en]
9,eval_coverage,synthetic,1,False,[* m:irr:en]
8191,eval_coverage,synthetic,1,False,[* m:irr:en]
7200,eval_coverage,synthetic,1,False,[* m:irr:s]
9439,eval_coverage,synthetic,1,False,[* m:irr:s]
9449,eval_coverage,synthetic,1,False,[* m:irr:s]
9472,eval_coverage,synthetic,1,False,[* m:irr:s]
9419,eval_coverage,synthetic,1,False,[* m:irr:s]
9477,eval_coverage,synthetic,1,False,[* m:irr:s]
9462,eval_coverage,synthetic,1,False,[* m:irr:s]
7237,eval_coverage,synthetic,1,False,[* m:irr:s]
7224,eval_coverage,synthetic,1,False,[* m:irr:s]
7201,eval_coverage,synthetic,1,False,[* m:irr:s]
10249,eval_coverage,synthetic,1,False,[* m:sub:ed]
7615,eval_coverage,synthetic,1,False,[* m:sub:ed]
7620,eval_coverage,synthetic,1,False,[* m:sub:ed]
7636,eval_coverage,synthetic,1,False,[* m:sub:ed]
10265,eval_coverage,synthetic,1,False,[* m:sub:ed]
10243,eval_coverage,synthetic,1,False,[* m:sub:ed]
7626,eval_coverage,synthetic,1,False,[* m:sub:ed]
7629,eval_coverage,synthetic,1,False,[* m:sub:ed]
7590,eval_coverage,synthetic,1,False,[* m:sub:ed]
10264,eval_coverage,synthetic,1,False,[* m:sub:ed]
6942,eval_coverage,synthetic,1,False,[* m:sub:en]
9054,eval_coverage,synthetic,1,False,[* m:sub:en]
6938,eval_coverage,synthetic,1,False,[* m:sub:en]
9068,eval_coverage,synthetic,1,False,[* m:sub:en]
9056,eval_coverage,synthetic,1,False,[* m:sub:en]
9079,eval_coverage,synthetic,1,False,[* m:sub:en]
9048,eval_coverage,synthetic,1,False,[* m:sub:en]
9051,eval_coverage,synthetic,1,False,[* m:sub:en]
9047,eval_coverage,synthetic,1,False,[* m:sub:en]
6977,eval_coverage,synthetic,1,False,[* m:sub:en]
9782,eval_coverage,synthetic,1,False,[* m:vsg:a]
1799,eval_coverage,synthetic,1,False,[* m:vsg:a]
9861,eval_coverage,synthetic,1,False,[* m:vsg:a]
9850,eval_coverage,synthetic,1,False,[* m:vsg:a]
9784,eval_coverage,synthetic,1,False,[* m:vsg:a]
9877,eval_coverage,synthetic,2,False,[* m:vsg:a]|[* m:0's]
9847,eval_coverage,synthetic,1,False,[* m:vsg:a]
666,eval_coverage,synthetic,1,False,[* m:vsg:a]
9788,eval_coverage,synthetic,1,False,[* m:vsg:a]
9842,eval_coverage,synthetic,1,False,[* m:vsg:a]
9795,eval_coverage,synthetic,1,False,[* m:vun:a]
758,eval_coverage,synthetic,1,False,[* m:vun:a]
9712,eval_coverage,synthetic,1,False,[* m:vun:a]
9876,eval_coverage,synthetic,1,False,[* m:vun:a]
9813,eval_coverage,synthetic,1,False,[* m:vun:a]
9741,eval_coverage,synthetic,1,False,[* m:vun:a]
9862,eval_coverage,synthetic,1,False,[* m:vun:a]
729,eval_coverage,synthetic,1,False,[* m:vun:a]
1829,eval_coverage,synthetic,2,False,[* m:vun:a]|[* s:r:prep]
9710,eval_coverage,synthetic,1,False,[* m:vun:a]
8037,eval_coverage,synthetic,1,False,[* s:r:der]
8081,eval_coverage,synthetic,1,False,[* s:r:der]
348,eval_coverage,synthetic,1,False,[* s:r:der]
8031,eval_coverage,synthetic,1,False,[* s:r:der]
318,eval_coverage,synthetic,2,False,[* s:r:der]|[* m:03s:a]
315,eval_coverage,synthetic,1,False,[* s:r:der]
347,eval_coverage,synthetic,1,False,[* s:r:der]
8029,eval_coverage,synthetic,1,False,[* s:r:der]
8067,eval_coverage,synthetic,1,False,[* s:r:der]
8039,eval_coverage,synthetic,1,False,[* s:r:der]
8470,eval_coverage,synthetic,1,False,[* s:r:gc:det]
8514,eval_coverage,synthetic,1,False,[* s:r:gc:det]
8491,eval_coverage,synthetic,1,False,[* s:r:gc:det]
8487,eval_coverage,synthetic,1,False,[* s:r:gc:det]
8499,eval_coverage,synthetic,1,False,[* s:r:gc:det]
923,eval_coverage,synthetic,1,False,[* s:r:gc:det]
8521,eval_coverage,synthetic,1,False,[* s:r:gc:det]
8501,eval_coverage,synthetic,1,False,[* s:r:gc:det]
8551,eval_coverage,synthetic,1,False,[* s:r:gc:det]
8477,eval_coverage,synthetic,1,False,[* s:r:gc:det]
9154,eval_coverage,synthetic,1,False,[* s:r:gc:pro]
1715,eval_coverage,synthetic,2,False,[* s:r:gc:pro]|[* m:03s:a]
9161,eval_coverage,synthetic,1,False,[* s:r:gc:pro]
9160,eval_coverage,synthetic,1,False,[* s:r:gc:pro]
9182,eval_coverage,synthetic,1,False,[* s:r:gc:pro]
9147,eval_coverage,synthetic,2,False,[* s:r:gc:pro]|[* m:03s:a]
9210,eval_coverage,synthetic,1,False,[* s:r:gc:pro]
9172,eval_coverage,synthetic,2,False,[* s:r:gc:pro]|[* s:r:gc:pro]
9169,eval_coverage,synthetic,1,False,[* s:r:gc:pro]
166,eval_coverage,synthetic,2,False,[* s:r:gc:pro]|[* m:+3s:a]
8844,eval_coverage,synthetic,1,False,[* s:r:prep]
8788,eval_coverage,synthetic,1,False,[* s:r:prep]
8813,eval_coverage,synthetic,1,False,[* s:r:prep]
8841,eval_coverage,synthetic,1,False,[* s:r:prep]
1141,eval_coverage,synthetic,1,False,[* s:r:prep]
1131,eval_coverage,synthetic,1,False,[* s:r:prep]
8798,eval_coverage,synthetic,1,False,[* s:r:prep]
8796,eval_coverage,synthetic,1,False,[* s:r:prep]
8839,eval_coverage,synthetic,1,False,[* s:r:prep]
1126,eval_coverage,synthetic,1,False,[* s:r:prep]
547,test_coverage,synthetic,0,False,
7643,test_coverage,synthetic,0,False,
6724,test_coverage,synthetic,0,False,
5150,test_coverage,synthetic,0,False,
546,test_coverage,synthetic,0,False,
4839,test_coverage,synthetic,0,False,
542,test_coverage,synthetic,0,False,
2375,test_coverage,synthetic,0,False,
776,test_coverage,synthetic,0,False,
2999,test_coverage,synthetic,0,False,
9108,test_coverage,synthetic,1,False,[* m:++ed:i]
7026,test_coverage,synthetic,1,False,[* m:++ed:i]
9093,test_coverage,synthetic,1,False,[* m:++ed:i]
9134,test_coverage,synthetic,1,False,[* m:++ed:i]
9128,test_coverage,synthetic,1,False,[* m:++ed:i]
9094,test_coverage,synthetic,1,False,[* m:++ed:i]
1539,test_coverage,synthetic,1,False,[* m:++ed:i]
9119,test_coverage,synthetic,1,False,[* m:++ed:i]
6997,test_coverage,synthetic,1,False,[* m:++ed:i]
7010,test_coverage,synthetic,1,False,[* m:++ed:i]
8712,test_coverage,synthetic,1,False,[* m:++ed]
