row_id,input,original_output,provenance_label,trace_method,trace_ambiguous,error_count,source_files
9012,I saw these car racing down the street .,I saw these car [:: cars] [* m:0s:a] racing down the street .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:0s:a].jsonl']
9006,Several sample provide evidence for the theory .,Several sample [:: samples] [* m:0s:a] provide evidence for the theory .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:0s:a].jsonl']
8992,Five desk clean .,Five desk [:: desks] [* m:0s:a] clean .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:0s:a].jsonl']
6900,The doctor gave me two pill for the pain .,The doctor gave me two pill [:: pills] [* m:0s:a] for the pain .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:0s:a].jsonl']
6925,The four friend went on a long journey .,The four friend [:: friends] [* m:0s:a] went on a long journey .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:0s:a].jsonl']
6923,The three bear lived in a small cottage .,The three bear [:: bears] [* m:0s:a] lived in a small cottage .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:0s:a].jsonl']
1606,she telled the lifeguard that .,she telled [:: told] [* m:=ed] the lifeguard that .,synthetic,synthetic_no_real_match,False,1,[]
1883,and then she taked it away from his hand <to her> [//] for her to fly it .,and then she taked [: took] [* m:=ed] it away from his hand <to [:: for] [* s:r:prep] her> [//] for her to fly it .,synthetic,synthetic_no_real_match,False,2,[]
1789,and then her gived it back to [/] to thing [//] the guy .,and then her gived [:: gave] [* m:=ed] it back to [/] to thing [//] the guy .,synthetic,synthetic_no_real_match,False,1,[]
1363,and so &=yawns he beginned to to [/] just &+gra just get one and say please .,and so &=yawns he beginned [: began] [* m:=ed] to to [/] just &+gra just get one and say please .,synthetic,synthetic_no_real_match,False,1,[]
645,Hurted real bad .,hurted [: hurt] [* m:=ed] real [!] bad .,synthetic,synthetic_no_real_match,False,1,[]
1294,<and he said> [//] and he gived him two [!] bucks .,<and he said> [//] and he gived [: gave] [* m:=ed] him two [!] bucks .,synthetic,synthetic_no_real_match,False,1,[]
1413,flied off .,flied [: flew] [* m:=ed] off .,synthetic,synthetic_no_real_match,False,1,[]
10523,The lunch was eated by the guests before the meeting .,The lunch was eated [: eaten] [* m:=en] by the guests before the meeting .,synthetic,synthetic_no_real_match,False,1,[]
10493,She has gived me the correct answer to the question .,She has gived [: given] [* m:=en] me the correct answer to the question .,synthetic,synthetic_no_real_match,False,1,[]
7425,The freezed lake glistened under the winter sun .,The freezed [: frozen] [* m:=en] lake glistened under the winter sun .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10504,The truck was drived by the tall man .,The truck was drived [: driven] [* m:=en] by the tall man .,synthetic,synthetic_no_real_match,False,1,[]
7436,The target was chosed by the archer .,The target was chosed [: chosen] [* m:=en] by the archer .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7392,The rain has falled all morning .,The rain has falled [: fallen] [* m:=en] all morning .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10505,The milk was drinked by the hungry baby .,The milk was drinked [: drunk] [* m:=en] by the hungry baby .,synthetic,synthetic_no_real_match,False,1,[]
7395,I have choosed the red car .,I have choosed [: chosen] [* m:=en] the red car .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10487,We have eated all the fresh fruit from the garden .,We have eated [: eaten] [* m:=en] all the fresh fruit from the garden .,synthetic,synthetic_no_real_match,False,1,[]
10495,We have hided the birthday presents in the closet .,We have hided [: hidden] [* m:=en] the birthday presents in the closet .,synthetic,synthetic_no_real_match,False,1,[]
7426,The path was choosed by the travelers .,The path was choosed [: chosen] [* m:=en] by the travelers .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7430,The message was tooked to the king immediately .,The message was tooked [: taken] [* m:=en] to the king immediately .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10508,He has forgetted his heavy backpack at home .,He has forgetted [: forgotten] [* m:=en] his heavy backpack at home .,synthetic,synthetic_no_real_match,False,1,[]
7414,He has tooked the ball .,He has tooked [: taken] [* m:=en] the ball .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10520,The explorers found that the entrance had been hided by rocks .,The explorers found that the entrance had been hided [: hidden] [* m:=en] by rocks .,synthetic,synthetic_no_real_match,False,1,[]
10490,The teacher has choosed the winner for the competition .,The teacher has choosed [: chosen] [* m:=en] the winner for the competition .,synthetic,synthetic_no_real_match,False,1,[]
10496,The water has freezed in the pipes because of the cold .,The water has freezed [: frozen] [* m:=en] in the pipes because of the cold .,synthetic,synthetic_no_real_match,False,1,[]
7428,The forgotted keys were sitting on the table .,The forgotted [: forgotten] [* m:=en] keys were sitting on the table .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10528,The message had been forgetted until the detective found it .,The message had been forgetted [: forgotten] [* m:=en] until the detective found it .,synthetic,synthetic_no_real_match,False,1,[]
10486,The students have taked the bus to the museum .,The students have taked [: taken] [* m:=en] the bus to the museum .,synthetic,synthetic_no_real_match,False,1,[]
7405,I have taked it .,I have taked [: taken] [* m:=en] it .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10511,She has sawed the big dog in the park .,She has sawed [: seen] [* m:=en] the big dog in the park .,synthetic,synthetic_no_real_match,False,1,[]
10532,Many old songs were sanged during the folk festival .,Many old songs were sanged [: sung] [* m:=en] during the folk festival .,synthetic,synthetic_no_real_match,False,1,[]
10488,You have breaked the most important rule of the game .,You have breaked [: broken] [* m:=en] the most important rule of the game .,synthetic,synthetic_no_real_match,False,1,[]
10515,Every document that was writed by the clerk was destroyed .,Every document that was writed [: written] [* m:=en] by the clerk was destroyed .,synthetic,synthetic_no_real_match,False,1,[]
10529,The window was broked by the heavy hail last night .,The window was broked [: broken] [* m:=en] by the heavy hail last night .,synthetic,synthetic_no_real_match,False,1,[]
7427,His confidence was shaked after the failure .,His confidence was shaked [: shaken] [* m:=en] after the failure .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10527,The location was choosed because of its natural beauty .,The location was choosed [: chosen] [* m:=en] because of its natural beauty .,synthetic,synthetic_no_real_match,False,1,[]
7390,The student has eated his lunch already .,The student has eated [: eaten] [* m:=en] his lunch already .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10507,The heavy door was shaked by the strong wind .,The heavy door was shaked [: shaken] [* m:=en] by the strong wind .,synthetic,synthetic_no_real_match,False,1,[]
7423,The falled leaves were gathered into a pile .,The falled [: fallen] [* m:=en] leaves were gathered into a pile .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7419,The forbidden fruit was taked from the tree .,The forbidden fruit was taked [: taken] [* m:=en] from the tree .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10506,My sister has writed a long story in school .,My sister has writed [: written] [* m:=en] a long story in school .,synthetic,synthetic_no_real_match,False,1,[]
7422,The vase was breaked into a thousand pieces .,The vase was breaked [: broken] [* m:=en] into a thousand pieces .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7401,The dog has shooked the water off .,The dog has shooked [: shaken] [* m:=en] the water off .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10509,The red ball was taked by the small girl .,The red ball was taked [: taken] [* m:=en] by the small girl .,synthetic,synthetic_no_real_match,False,1,[]
7424,The reward was gived to the bravest knight .,The reward was gived [: given] [* m:=en] to the bravest knight .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10533,The results had been seed by the researchers before noon .,The results had been seed [: seen] [* m:=en] by the researchers before noon .,synthetic,synthetic_no_real_match,False,1,[]
7406,Letter was writed me .,Letter was writed [: written] [* m:=en] me .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10526,The bridge had been shaked violently during the storm .,The bridge had been shaked [: shaken] [* m:=en] violently during the storm .,synthetic,synthetic_no_real_match,False,1,[]
10494,They have falled down the steep hill twice .,They have falled [: fallen] [* m:=en] down the steep hill twice .,synthetic,synthetic_no_real_match,False,1,[]
10519,The report which was writed by the committee was rejected .,The report which was writed [: written] [* m:=en] by the committee was rejected .,synthetic,synthetic_no_real_match,False,1,[]
10503,The blue toy was hidded under the bed .,The blue toy was hidded [: hidden] [* m:=en] under the bed .,synthetic,synthetic_no_real_match,False,1,[]
10530,The travelers were drived to the hotel by a taxi .,The travelers were drived [: driven] [* m:=en] to the hotel by a taxi .,synthetic,synthetic_no_real_match,False,1,[]
7393,He has gived me a lot of advice .,He has gived [: given] [* m:=en] a lot of advice .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10521,The queen realized that her jewels had been stoled recently .,The queen realized that her jewels had been stoled [: stolen] [* m:=en] recently .,synthetic,synthetic_no_real_match,False,1,[]
10502,Mommy has gived the child a chocolate cookie .,Mommy has gived [: given] [* m:=en] the child a chocolate cookie .,synthetic,synthetic_no_real_match,False,1,[]
10500,The glass was breaked by the little boy .,The glass was breaked [: broken] [* m:=en] by the little boy .,synthetic,synthetic_no_real_match,False,1,[]
10484,I have speaked with the manager about the new schedule .,I have speaked [: spoken] [* m:=en] with the manager about the new schedule .,synthetic,synthetic_no_real_match,False,1,[]
7402,The water has frozed in the pipes .,The water has frozed [: frozen] [* m:=en] in the pipes .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10501,The dog has falled into the deep water .,The dog has falled [: fallen] [* m:=en] into the deep water .,synthetic,synthetic_no_real_match,False,1,[]
7433,The star had falled from the night sky .,The star had falled [: fallen] [* m:=en] from the night sky .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10512,The prize was gaved to the best student .,The prize was gaved [: given] [* m:=en] to the best student .,synthetic,synthetic_no_real_match,False,1,[]
10518,Several students complained that the lecture was spoked too quickly .,Several students complained that the lecture was spoked [: spoken] [* m:=en] too quickly .,synthetic,synthetic_no_real_match,False,1,[]
10517,The heavy stone was tooked from the ancient building .,The heavy stone was tooked [: taken] [* m:=en] from the ancient building .,synthetic,synthetic_no_real_match,False,1,[]
10514,The scientist discovered that the sample had been freezed incorrectly .,The scientist discovered that the sample had been freezed [: frozen] [* m:=en] incorrectly .,synthetic,synthetic_no_real_match,False,1,[]
10524,It was reported that the suspect had flied to London .,It was reported that the suspect had flied [: flown] [* m:=en] to London .,synthetic,synthetic_no_real_match,False,1,[]
10513,The bird has flied away to the south .,The bird has flied [: flown] [* m:=en] away to the south .,synthetic,synthetic_no_real_match,False,1,[]
7413,Glass was broked .,Glass was broked [: broken] [* m:=en] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7388,I have speaked with the professor about my grade .,I have speaked [: spoken] [* m:=en] with the professor about my grade .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7434,A second chance was gaved to the prisoner .,A second chance was gaved [: given] [* m:=en] to the prisoner .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7415,Man has spoked .,Man has spoked [: spoken] [* m:=en] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7404,Toy was breaked .,Toy was breaked [: broken] [* m:=en] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10491,I have forgetted the password for my email account .,I have forgetted [: forgotten] [* m:=en] the password for my email account .,synthetic,synthetic_no_real_match,False,1,[]
7435,The frozed ground was hard to dig .,The frozed [: frozen] [* m:=en] ground was hard to dig .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7399,I have tooked the medicine .,I have tooked [: taken] [* m:=en] the medicine .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7416,They have gaved help .,They have gaved [: given] [* m:=en] help .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10497,He has shaked my hand after the long meeting .,He has shaked [: shaken] [* m:=en] my hand after the long meeting .,synthetic,synthetic_no_real_match,False,1,[]
7394,We have shaked the rug outside .,We have shaked [: shaken] [* m:=en] the rug outside .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7396,The machine has breaked again .,The machine has breaked [: broken] [* m:=en] again .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7400,They have gaved us a gift .,They have gaved [: given] [* m:=en] us a gift .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10498,I have tooked the medicine as the doctor suggested .,I have tooked [: taken] [* m:=en] the medicine as the doctor suggested .,synthetic,synthetic_no_real_match,False,1,[]
7432,The contract was wroted in old ink .,The contract was wroted [: written] [* m:=en] in old ink .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
7437,The bridge was shooked by the heavy wind .,The bridge was shooked [: shaken] [* m:=en] by the heavy wind .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=en].jsonl']
10499,The cat has eated the mouse in the garden .,The cat has eated [: eaten] [* m:=en] the mouse in the garden .,synthetic,synthetic_no_real_match,False,1,[]
10492,He has drived for ten hours without a break .,He has drived [: driven] [* m:=en] for ten hours without a break .,synthetic,synthetic_no_real_match,False,1,[]
7264,She helps the womans in the small village .,She helps the womans [: women] [* m:=s] in the small village .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7267,His tooths are very clean and white .,His tooths [: teeth] [* m:=s] are very clean and white .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7277,The mans built a tall tower of stone .,The mans [: men] [* m:=s] built a tall tower of stone .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9542,We saw many wolfs during our trip to the national park .,We saw many wolfs [: wolves] [* m:=s] during our trip to the national park .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9552,Those two persons are waiting for the taxi .,Those two persons [: people] [* m:=s] are waiting for the taxi .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7273,Five gooses flew over the high castle .,Five gooses [: geese] [* m:=s] flew over the high castle .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7256,He has problems with his front tooths .,He has problems with his front tooths [: teeth] [* m:=s] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9548,The mouses that were caught in the trap were released .,The mouses [: mice] [* m:=s] that were caught in the trap were released .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9539,The mens who were waiting for the bus looked tired .,The mens [: men] [* m:=s] who were waiting for the bus looked tired .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9549,Five mens are running in the marathon today .,Five mens [: men] [* m:=s] are running in the marathon today .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7242,The mouses are very small .,The mouses [: mice] [* m:=s] are very small .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9506,The librarian gave the persons their library cards .,The librarian gave the persons [: people] [* m:=s] their library cards .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9533,Which of these shelfs are strong enough for the trophies ?,Which of these shelfs [: shelves] [* m:=s] are strong enough for the trophies ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9512,Many mouses were found in the dark basement .,Many mouses [: mice] [* m:=s] were found in the dark basement .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9511,She stepped into the cold water with her bare foots .,She stepped into the cold water with her bare foots [: feet] [* m:=s] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9528,The guide showed the mens the ancient mountain path .,The guide showed the mens [: men] [* m:=s] the ancient mountain path .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9513,He brushed all of his white tooths before bed .,He brushed all of his white tooths [: teeth] [* m:=s] before bed .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9525,The gooses will be fed by the park ranger at noon .,The gooses [: geese] [* m:=s] will be fed by the park ranger at noon .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7244,Many persons are in the room .,Many persons [: people] [* m:=s] are in the room .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7248,He has white tooths in his mouth .,He has white tooths [: teeth] [* m:=s] in his mouth .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9523,Every autumn the leafs turn brown and fall .,Every autumn the leafs [: leaves] [* m:=s] turn brown and fall .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7246,Three mans are in the big car .,Three mans [: men] [* m:=s] are in the big car .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7240,I have two foots in my shoes .,I have two foots [: feet] [* m:=s] in my shoes .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9505,We will put the new books on those shelfs tomorrow .,We will put the new books on those shelfs [: shelves] [* m:=s] tomorrow .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7260,We saw many gooses by the river .,We saw many gooses [: geese] [* m:=s] by the river .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7279,The mouses hid under the kitchen table .,The mouses [: mice] [* m:=s] hid under the kitchen table .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7258,My foots hurt after walking so much .,My foots [: feet] [* m:=s] hurt after walking so much .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7259,There are mouses in the garden shed .,There are mouses [: mice] [* m:=s] in the garden shed .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9537,The gooses swim across the lake every morning .,The gooses [: geese] [* m:=s] swim across the lake every morning .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7284,The witch had yellow tooths and a big nose .,The witch had yellow tooths [: teeth] [* m:=s] and a big nose .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7245,The womans go to the park .,The womans [: women] [* m:=s] go to the park .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7255,These womans are from Spain .,These womans [: women] [* m:=s] are from Spain .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7265,I have two childs at home .,I have two childs [: children] [* m:=s] at home .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7282,The gooses made a loud noise in the barn .,The gooses [: geese] [* m:=s] made a loud noise in the barn .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9515,The ground was covered with orange leafs after the storm .,The ground was covered with orange leafs [: leaves] [* m:=s] after the storm .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9507,The old knifes were sharpened by the chef .,The old knifes [: knives] [* m:=s] were sharpened by the chef .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7241,You must brush all your tooths .,You must brush all your tooths [: teeth] [* m:=s] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7252,Five gooses swim in the lake .,Five gooses [: geese] [* m:=s] swim in the lake .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9514,Two oxes were pulling the heavy wooden cart .,Two oxes [: oxen] [* m:=s] were pulling the heavy wooden cart .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9538,The carpenter fixed those four shelfs in the kitchen .,The carpenter fixed those four shelfs [: shelves] [* m:=s] in the kitchen .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9544,Will the womens bring their own lunch to the meeting ?,Will the womens [: women] [* m:=s] bring their own lunch to the meeting ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9526,Did the childs finish their milk this morning ?,Did the childs [: children] [* m:=s] finish their milk this morning ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7287,The mouses found some yellow cheese .,The mouses [: mice] [* m:=s] found some yellow cheese .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7283,Two mans were fishing by the quiet river .,Two mans [: men] [* m:=s] were fishing by the quiet river .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9519,Both womens are currently walking to the market .,Both womens [: women] [* m:=s] are currently walking to the market .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7262,Two persons are waiting for you in the lobby .,Two persons [: people] [* m:=s] are waiting for you in the lobby .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7280,His foots were cold in the deep snow .,His foots [: feet] [* m:=s] were cold in the deep snow .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7243,See the white gooses in the water .,See the white gooses [: geese] [* m:=s] in the water .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9551,The dentist pulled two of my loose tooths yesterday .,The dentist pulled two of my loose tooths [: teeth] [* m:=s] yesterday .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9520,The company will give the persons several new options .,The company will give the persons [: people] [* m:=s] several new options .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9527,The wolfs that were howling all night disappeared into the trees .,The wolfs [: wolves] [* m:=s] that were howling all night disappeared into the trees .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7286,Many persons live in the big city .,Many persons [: people] [* m:=s] live in the big city .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9535,I saw two mouses hiding in the tall grass .,I saw two mouses [: mice] [* m:=s] hiding in the tall grass .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9509,Are the mens working on the roof right now ?,Are the mens [: men] [* m:=s] working on the roof right now ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9550,The king will show the womens the hidden treasure room .,The king will show the womens [: women] [* m:=s] the hidden treasure room .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9517,These shelfs are being painted by my father .,These shelfs [: shelves] [* m:=s] are being painted by my father .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9540,The nurse is giving the persons their flu shots .,The nurse is giving the persons [: people] [* m:=s] their flu shots .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9545,The childs are currently painting a mural on the school wall .,The childs [: children] [* m:=s] are currently painting a mural on the school wall .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9524,I need ten more knifes for the big dinner .,I need ten more knifes [: knives] [* m:=s] for the big dinner .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7266,Several persons called the office this morning .,Several persons [: people] [* m:=s] called the office this morning .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9546,He cut the bread with two different knifes .,He cut the bread with two different knifes [: knives] [* m:=s] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7238,The two childs are playing .,The two childs [: children] [* m:=s] are playing .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7274,He brushed his tooths before going to bed .,He brushed his tooths [: teeth] [* m:=s] before going to bed .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7285,All the childs laughed at the funny clown .,All the childs [: children] [* m:=s] laughed at the funny clown .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7257,Many persons speak English in this city .,Many persons [: people] [* m:=s] speak English in this city .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9536,She told a story to all the childs in the library .,She told a story to all the childs [: children] [* m:=s] in the library .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9508,Why are the womens standing in the long line ?,Why are the womens [: women] [* m:=s] standing in the long line ?,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7276,The little childs were lost in the dark forest .,The little childs [: children] [* m:=s] were lost in the dark forest .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7275,Many persons came to the king party .,Many persons [: people] [* m:=s] came to the king party .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7263,The mans are working outside the office .,The mans [: men] [* m:=s] are working outside the office .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9529,Those oxes are currently drinking water from the stream .,Those oxes [: oxen] [* m:=s] are currently drinking water from the stream .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9516,The teacher will help the childs with their science projects .,The teacher will help the childs [: children] [* m:=s] with their science projects .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9541,The farmer put heavy harnesses on the two oxes .,The farmer put heavy harnesses on the two oxes [: oxen] [* m:=s] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7272,The cat chased the mouses around the old house .,The cat chased the mouses [: mice] [* m:=s] around the old house .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7268,The hero saw three mans entering the cave .,The hero saw three mans [: men] [* m:=s] entering the cave .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7250,All the persons are happy today .,All the persons [: people] [* m:=s] are happy today .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7239,Look at the three mans over there .,Look at the three mans [: men] [* m:=s] over there .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7251,Small mouses run fast .,Small mouses [: mice] [* m:=s] run fast .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
7278,She saw several persons standing in the line .,She saw several persons [: people] [* m:=s] standing in the line .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
9522,The mens built a beautiful stone wall last year .,The mens [: men] [* m:=s] built a beautiful stone wall last year .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:=s].jsonl']
